2852| isabel had N0 ds games . if she bought N1 more how many would she have in total? |Answer: N0 + N1
2853| maria stored N0 cloves of garlic in the kitchen . she used N1 for roast chicken for dinner . how many cloves of garlic did she use?|Answer: N1 - N0
2854| a store has N0 shirts . if they sold N1 of them how many shirts did they sell ?|Answer: N1
2855| paige used N0 of her pencils . now she has N1 pencils . how many more pencils does paige have than she used ?|Answer: N1 - N0
2856| gwen 's hair was N0 centimeters long . after a haircut it was N1 centimeters long . what is the difference between the two lengths? |Answer: N0 - N1
2857| adam picked N0 strawberries . after eating some he had N1 left . how many strawberries did he pick initially ?|Answer: N1 + N0
2858| janet had N0 paper clips on the desk when she woke up in the morning . before going to bed she found there were N1 left . how many paper clips did she have in the morning ?|Answer: N0 + N1
2859| at the zoo a cage had N0 snakes . if N1 were hiding how many snakes were left in the cage ?|Answer: N0 - N1 + N1
2860| olivia gave her cat N0 cheese cubes . now olivia has N1 cheese cubes left . how many cheese cubes did olivia give her cat ?|Answer: N0 - N1
2861| a clown had N0 balloons . after a party he had N1 left . how many balloons does he have all together ?|Answer: N1 + N0
2862| a pet store had N0 gerbils . if they sold N1 of them how many gerbils did they sell in total?|Answer: N1 + N0
2863| in a game you start with N0 lives . if you got N1 extra lives in the first level and N2 more in the second how many extra lives did you get ?|Answer: N1 + N2
2864| a chef was making pies . he made N0 apple N1 pecan and N2 pumpkin pies . how many more apple pies than pumpkin pies did he make ?|Answer: N0 - N2
2865| a pet store had N0 white cats N1 black cats and N2 gray cats . how many more black cats than gray cats did they have ?|Answer: N1 - N2
2866| amy had N0 dollars . if she gave N1 dollars to charity and N2 dollars to her sister how much money does she have now ?|Answer: N0 - N1 - N2
2867| jerry was weighing boxes for moving . the first was N0 pounds the second was N1 pounds and the last was N2 pounds . what is the difference between the weight of the first two boxes and the last one ?|Answer: ( N0 + N1 ) - N2
2868| while playing a trivia game team a scored N0 points team b scored N1 points and team c scored N2 points . how many points did team a and team b score together ?|Answer: N0 + N1
2869| on monday debby jogged N0 kilometers . on tuesday she jogged N1 kilometers and on wednesday she jogged N2 how many more kilometers did she jog on wednesday than monday ?|Answer: N2 - N0
2870| a pet store had N0 dogs . on sunday they got N1 more . on monday they got N2 more . how many more dogs did the pet store get on monday than on sunday?|Answer: N2 - N1
2871| for lunch N0 students selected chocolate milk N1 selected strawberry milk and N2 selected regular milk . how many fewer chocolate milks than regular milks were taken?|Answer: N2 - N0
2872| tom already had N0 pieces of candy . his friend gave him N1 more and then tom bought another N2 how many pieces did tom have before his friend gave him candy ?|Answer: N0 + N1
2873| a farmer planted N0 tomato seeds N1 cucumber seeds and N2 pumpkin seeds . how many more tomato seeds than cucumber seeds did he plant ?|Answer: N0 - N1
2874| while organizing her files bianca deleted N0 pictures N1 songs and N2 text files . what is the total number of pictures she deleted ?|Answer: N0
2875| roger had N0 new crayons N1 used crayons and N2 broken crayons . how many crayons did roger have that were new or used ?|Answer: N0 + N1
2876| for a new year 's party N0 red balloons N1 green balloons and N2 white balloons were used . what is the difference in the number of red and green balloons used ? |Answer: N0 - N1
2877| a vet was weighing N0 cats . the first weighed N1 pounds . the second weighed N2 pounds and the last weighed N3 pounds . what is the average weight of the cats ?|Answer: ( N1 + N2 + N3 ) / N0
2878| henry already had N0 dollars but earned another N1 dollars doing chores . his friend had N2 dollars . if henry kept his money and his friend put their money together how much would they have ?|Answer: N2 + N1
2879| tom read N0 books in may N1 in june and N2 in july . how many more books did he read in july than may ?|Answer: N2 - N0
2880| on a table there were N0 green apples N1 red apples and N2 yellow apples . how many more green apples than red apples were on the table ?|Answer: N0 - N1
2881| henry bought N0 new fireworks and his friend bought N1 if they already had N2 saved from last year how many more did they buy this year than last year ?|Answer: N0 + N1 - N2
2882| during a sale a shoe store sold N0 pairs of sneakers N1 pairs of sandals and N2 pairs of boots . how many more pairs of boots than sneakers did the store sell?|Answer: N2 - N0
2883| for halloween debby and her sister combined the candy they received . debby had N0 pieces of candy while her sister had N1 if they ate N2 pieces the first night how many pieces did they start with in total? |Answer: N0 + N1 + N2
2884| a pet store had N0 siamese cats and N1 house cats . during a sale they sold N2 cats . how many cats did they sell in total ?|Answer: N2 + N2
2885| oliver had to wash N0 short sleeve shirts and N1 long sleeve shirts before school . if he had washed N2 of them by the time school started how many short sleeve shirts did he wash ?|Answer: N2 - N1
2886| while on vacation debby took N0 pictures at the zoo and N1 at the museum . if she later deleted N2 of the pictures how many pictures did she delete from her vacation? |Answer: N2
2887| faye and her mom were picking carrots from their garden . faye picked N0 and her mother picked N1 if only N2 of the carrots were good how many total carrots did they have ?|Answer: N0 + N1 + N2
2888| at the schools book fair sam bought N0 adventure books and N1 mystery books . if N2 of the books were used how many books does he have in total ?|Answer: N0 + N1 + N2
2889| amy had N0 music files and N1 video files on her flash drive . if she added N2 more files how many files are on her flash drive ? |Answer: ( N0 + N1 ) + N2
2890| emily was playing a trivia game . in the first round she scored N0 points and in the second round she scored N1 points . in the last round she won N2 points . how many points did she have at the start of the game ?|Answer: N0 + N1 - N2
2891| paige had N0 math problems and N1 science problems for homework . if she finished N2 of the math problems at school how many science problems did she have to do for homework ?|Answer: N1 - N2
2892| edward started his own lawn mowing business . in the spring he made N0 dollars mowing lawns and in the summer he made N1 dollars . if he had to spend N2 dollars buying supplies how much more money did he make in summer than spring ?|Answer: N1 - N2 - N0
2893| for the school bake sale amy made pastries . she baked N0 cupcakes and N1 cookies . after the sale she had N2 to take back home . how many more cookies than cupcakes did she sell ?|Answer: N1 - N2
2894| while shopping maria bought N0 green towels and N1 white towels . if she gave her mother N2 of them how many white towels did maria end up with ?|Answer: N1 - N2
2895| there were N0 girls and N1 boys trying out for the schools basketball team . if only N2 of them got called back how many students made the cut ?|Answer: N2
2896| a waiter at 'the greasy spoon ' restaurant had N0 customers to wait on . during the lunch rush he added another N1 customers . what percentage of the customers left him a tip ?|Answer: ( N0 + N1 - N2 ) / (N0 + N1) * 100
2897| the school cafeteria ordered N0 red apples and N1 green apples for students lunches . but if only N2 students wanted fruit how many apples were left uneaten ?|Answer: ( N0 + N1 ) - N2 * 2
2898| at the arcade jerry won N0 tickets playing 'whack a mole ' and N1 tickets playing 'skee ball ' . if he spent N2 of his tickets on a hat how many tickets did jerry win in total?|Answer: N0 + N1
2899| cody had N0 dollars . for his birthday he got N1 more dollars but spent N2 on a new game . how much more money does he have now than he had before his birthday ?|Answer: N1 - N2
2900| a chef only had N0 apples so he ordered N1 more bags . if each bag has N2 apples how many bags did he order in total ?|Answer: ( N0 + N1 ) / N2
2901| edward earned N0 dollars for every lawn he mowed . if he mowed N1 lawns and he already had N2 dollars saved up how much money did he make from mowing lawns?|Answer: N1 * N0
2902| at a comic convention janet wanted to buy N0 comics but each one costs N1 dollars plus it costs N2 to even get in . how much money will she have left after she buys the comics and gets in ?|Answer: N2 - ( N0 * N1 )
